codigo,nome,marca,linha,descricao_atual,descricao_proposta,diferenciais_propostos,beneficios_site,indicado_para,dados_tecnicos,qualidade_descricao,fonte_descricao,fonte_diferenciais,confianca_descricao,confianca_diferenciais,status_revisao,observacao
7115,Carro de Policia Musical,playmi,PLAY&LEARN,,"O Carro de Policia Musical leva ação, som e luz para as primeiras aventuras da infância.",Acionamento touch | As luzes piscam,,Crianças a partir de 12 meses que estão iniciando o desenvolvimento motor e explorando sons e estímulos visuais.,material=Plástico | cor=Azul | genero=Unissex | idade=+ 12 meses | conteudo_caixa=1 carrinho | ncm=9503.00.99 | dun=2789648417115-5 | produto_mm=160x100x110 | caixa=6un/2.112kg | peso=0.201kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/carro-de-policia-musical/,https://cardosotoys.com.br/playmi/produtos/carro-de-policia-musical/,CONFIRMADO,CONFIRMADO,PENDENTE,
7116,Ônibus Escolar Musical,playmi,PLAY&LEARN,,O Ônibus Escolar Musical foi desenvolvido para transformar as primeiras brincadeiras em momentos cheios de movimento e imaginação.,As luzes piscam,,Crianças a partir de 12 meses que estão iniciando o desenvolvimento motor e explorando estímulos sonoros e visuais.,material=Plástico | cor=Amarelo | genero=Unissex | idade=+ 12 meses | conteudo_caixa=1 carrinho | ncm=9503.00.99 | dun=2789648417116-2 | produto_mm=160x100x110 | caixa=6un/2.172kg | peso=0.209kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/onibus-escolar-musical/,https://cardosotoys.com.br/playmi/produtos/onibus-escolar-musical/,CONFIRMADO,CONFIRMADO,PENDENTE,
7117,Pick- Up Super Fast,playmi,PLAY&LEARN,,A Pick- Up Super Fast foi desenvolvida para acelerar a diversão na primeira infância.,As luzes piscam,,Crianças a partir de 18 meses que estão desenvolvendo habilidades motoras e explorando sons e estímulos visuais.,material=Plástico | cor=Vermelho | genero=Unissex | idade=+ 18 meses | conteudo_caixa=1 carrinho | ncm=9503.00.99 | dun=2789648417117-9 | produto_mm=155x100x85 | caixa=6un/2.232kg | peso=0.223kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/pick-up-super-fast/,https://cardosotoys.com.br/playmi/produtos/pick-up-super-fast/,CONFIRMADO,CONFIRMADO,PENDENTE,
7118,Carrinho Super Fast,playmi,PLAY&LEARN,,O Carrinho Super Fast foi desenvolvido para acelerar a diversão e estimular o desenvolvimento na primeira infância.,"As luzes piscam | Botão de chave para ligar | Sons de chave, motor e buzina",,Crianças a partir de 18 meses que estão desenvolvendo habilidades motoras e explorando sons e estímulos visuais.,material=Plástico | cor=Laranja | genero=Unissex | idade=+ 18 meses | conteudo_caixa=1 carrinho | ncm=9503.00.99 | dun=2789648417118-6 | produto_mm=155x100x85 | caixa=6un/2.208kg | peso=0.221kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/carrinho-super-fast/,https://cardosotoys.com.br/playmi/produtos/carrinho-super-fast/,CONFIRMADO,CONFIRMADO,PENDENTE,
7119,Kombinha Super Fast,playmi,PLAY&LEARN,,A Kombinha Super Fast foi criada para levar movimento e diversão às primeiras aventuras da infância.,As luzes piscam,,Crianças a partir de 18 meses que estão desenvolvendo habilidades motoras e explorando sons e estímulos visuais.,material=Plástico | cor=Azul | genero=Unissex | idade=+ 18 meses | conteudo_caixa=1 carrinho | ncm=9503.00.99 | dun=2789648417119-3 | produto_mm=155x100x90 | caixa=6un/2.292kg | peso=0.236kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/kombinha-super-fast/,https://cardosotoys.com.br/playmi/produtos/kombinha-super-fast/,CONFIRMADO,CONFIRMADO,PENDENTE,
7120,Pet Home com Blocos Azul,tópi,PRIMEIRA INFÂNCIA,,O Pet Home com Blocos Azul é um brinquedo didático que combina construção e imaginação em uma proposta divertida e criativa.,,Estimula criatividade e imaginação | Desenvolve coordenação motora fina | Trabalha percepção espacial | Incentiva raciocínio lógico,"Crianças + 3 anos que gostam de montar, criar cenários e desenvolver histórias por meio de blocos de construção.","material=Plástico | cor=Azul | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 pet home
44 blocos
1 pet | ncm=9503.00.80 | dun=2789648417120-9 | produto_mm=250x175x270 | caixa=6un/4.752kg | peso=0.605kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/pet-home-com-blocos-azul/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7121,Pet Home com Blocos Rosa,tópi,PRIMEIRA INFÂNCIA,,O Pet Home com Blocos Rosa é um brinquedo de construção que incentiva o brincar criativo e o desenvolvimento infantil de forma divertida.,,Estimula criatividade e construção livre | Desenvolve coordenação motora fina | Trabalha percepção espacial | Incentiva raciocínio lógico,"Crianças + 3 anos que gostam de montar, criar ambientes e desenvolver histórias por meio de blocos de construção e personagens.","material=Plástico | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=1 pet home
44 blocos
1 pet | ncm=9503.00.80 | dun=2789648417121-6 | produto_mm=250x175x270 | caixa=6un/4.752kg | peso=0.605kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/pet-home-com-blocos-rosa/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7122,Doce Cozinha Plus Comidinha,playmi,PLAY&IMAGINE,,A Doce Cozinha Plus Comidinha foi desenvolvida para estimular a preparação de alimentos no universo do faz de conta.,Faz de conta,Estimula coordenação motora fina | Incentiva organização e planejamento | Desenvolve criatividade culinária | Ideal para simular preparo de alimentos,"Crianças + 3 anos em fase de desenvolvimento da imaginação, coordenação motora e habilidades sociais por meio do faz de conta.","material=Plástico | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=1 pia com escorredor
1 tabua
3 facas
1 amolador
1 descascador
1 berinjela
1 repolho
1 tomate
1 cenoura | ncm=9503.00.80 | cst=000 | dun=2789648417122-3 | produto_mm=410x85x305 | caixa=6un/3.936kg | peso=0.245kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-comidinha/,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-comidinha/,CONFIRMADO,CONFIRMADO,PENDENTE,
7123,Doce Cozinha Plus Liquidificador,playmi,PLAY&IMAGINE,,A Doce Cozinha Plus Liquidificador transforma a brincadeira em uma experiência de preparo de sucos e receitas imaginárias.,Faz de conta,Incentiva criatividade na criação de receitas | Estimula coordenação motora | Desenvolve imaginação alimentar | Ideal para simular preparo de bebidas,Crianças + 3 anos que gostam de explorar combinações e criar receitas no universo do faz de conta.,"material=Plástico | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=1 liquidificador
1 tabua
1 prato
1 suporte para facas
3 facas
1 amolador
1 descascador
1 maça
1 kiwi
1 carambola
1 pêra | ncm=9503.00.80 | cst=000 | dun=2789648417123-0 | produto_mm=410x85x305 | caixa=6un/3.6kg | peso=0.201kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-liquidificador/,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-liquidificador/,CONFIRMADO,CONFIRMADO,PENDENTE,
7124,Doce Cozinha Plus Microondas e Batedeira,playmi,PLAY&IMAGINE,,A Doce Cozinha Plus Microondas e Batedeira amplia as possibilidades da brincadeira ao unir dois eletrodomésticos clássicos da cozinha.,Faz de conta,Estimula imaginação culinária | Incentiva autonomia na brincadeira | Desenvolve coordenação motora | Ideal para simular preparo de refeições completas,Crianças + 3 anos que estão desenvolvendo habilidades motoras e criatividade por meio do faz de conta.,"material=Plástico | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=1 microondas
1 batedeira
2 pratos
1 garfo
1 faca
1 colher
1 escumadeira
1 concha
2 espatulas
1 queijo
1 ovo frito
1 ovo
1 frango assado
1 mel
1 milho | ncm=9503.00.80 | cst=000 | dun=2789648417124-7 | produto_mm=410x85x305 | caixa=6un/3.462kg | peso=0.173kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-microondas-e-batedeira/,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-microondas-e-batedeira/,CONFIRMADO,CONFIRMADO,PENDENTE,
7125,Doce Cozinha Plus Torradeira e Batedeira,playmi,PLAY&IMAGINE,,A Doce Cozinha Plus Torradeira e Batedeira incentiva a criança a montar cafés da manhã e sobremesas imaginárias.,Faz de conta,Estimula criatividade alimentar | Desenvolve coordenação motora | Incentiva organização | Ideal para simular preparo de lanches,Crianças + 3 anos que gostam de criar combinações e explorar diferentes formas de preparo no universo do faz de conta.,"material=Plástico | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=1 torradeira
1 batedeira
2 pratos
1 garfo
1 faca
1 colher
2 pães
5 petit 
1 creme de avelã
1 mel | ncm=9503.00.80 | cst=000 | dun=2789648417125-4 | produto_mm=410x85x305 | caixa=6un/3.342kg | peso=0.156kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-torradeira-e-batedeira/,https://cardosotoys.com.br/playmi/produtos/doce-cozinha-plus-torradeira-e-batedeira/,CONFIRMADO,CONFIRMADO,PENDENTE,
7126,Pet Club Hora do Banho,tópi,FAZ DE CONTA,,O Pet Club Hora do Banho é o kit perfeito para crianças que amam cuidar de seus bichinhos de estimação no universo do faz de conta.,,Estimula imaginação e criatividade | Incentiva o cuidado e a responsabilidade lúdica | Desenvolve coordenação motora fina | Facilita organização com maleta inclusa,Crianças a partir de 3 anos que gostam de brincar de cuidar de pets e criar histórias no universo do faz de conta.,"material=Plástico/Vinil | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=4 pets
1 maleta
1 banheira
14 acessórios | ncm=9503.00.80 | cst=000 | dun=2789648417126-1 | produto_mm=345x90x265 | caixa=6un/3.228kg | peso=0.201kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/pet-club-hora-do-banho/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7127,Pet Club Hora do Passeio,tópi,FAZ DE CONTA,,O Pet Club Hora do Passeio é o conjunto ideal para crianças que adoram levar seus bichinhos para aventuras imaginárias.,,Estimula imaginação e criatividade | Incentiva o cuidado com pets | Desenvolve coordenação motora fina | Facilita organização com maleta de transporte,Crianças a partir de 3 anos que gostam de brincar de passear e cuidar de seus bichinhos no universo do faz de conta.,"material=Plástico/Vinil | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=1 pet
1 maleta de transporte
8 acessórios | ncm=9503.00.80 | cst=000 | dun=2789648417127-8 | produto_mm=235x90x225 | caixa=6un/1.86kg | peso=0.083kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/pet-club-hora-do-passeio/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7128,Pet Club Hora do Soninho,tópi,FAZ DE CONTA,,O Pet Club Hora do Soninho é o kit perfeito para tornar a hora de dormir dos pets ainda mais especial no universo do faz de conta.,,Estimula imaginação e criatividade | Incentiva o cuidado e responsabilidade lúdica | Desenvolve coordenação motora fina | Berço musical que torna a brincadeira mais interativa,,"material=Plástico/Vinil | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=4 pets
1 berço musical
7 acessórios | ncm=9503.00.80 | cst=000 | dun=2789648417128-5 | produto_mm=345x90x265 | caixa=6un/2.298kg | peso=0.129kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/pet-club-hora-do-soninho/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7129,Dinocar com Carrinhos,tópi,RODA LIVRE,Com 2 dinossauros vinil em miniatura,O Dinocar com Carrinhos une o universo dos dinossauros com a diversão dos carrinhos em um brinquedo cheio de ação.,,Estimula imaginação e criatividade | Possui som e luz para mais interatividade | Incentiva o brincar ativo | Desenvolve coordenação motora,"Crianças a partir de 3 anos que gostam de dinossauros, carrinhos e brincadeiras com movimento e efeitos sonoros.","material=Plástico/Vinil | cor=Bege | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 dino car
2 carrinhos | ncm=9503.00.80 | dun=2789648417129-2 | produto_mm=310x110x140 | caixa=6un/2.532kg | peso=0.203kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/dinocar-com-carrinhos/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,"DESCRICAO_EXISTENTE — preservada, nao substituir"
7130,City Driver Amarelo,tópi,RODA LIVRE,,O City Driver Amarelo é o ônibus ideal para crianças que adoram criar aventuras no cenário urbano.,,Estimula criatividade e imaginação | Possui som e luz para maior interatividade | Incentiva o brincar ativo | Desenvolve coordenação motora,"Crianças a partir de 3 anos que gostam de ônibus, transporte urbano e brincadeiras com efeitos sonoros e luminosos.",material=Plástico | cor=Amarelo | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 ônibus | ncm=9503.00.98 | dun=2789648417130-8 | produto_mm=280x65x90 | caixa=6un/3.162kg | peso=0.313kg,ESPECIFICA,https://cardosotoys.com.br/topi/produtos/city-driver-amarelo/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7131,City Driver Vermelho,tópi,RODA LIVRE,,O City Driver Vermelho é o ônibus perfeito para crianças que adoram criar histórias no cenário urbano.,,Estimula criatividade e imaginação | Possui som e luz para maior interatividade | Incentiva o brincar ativo | Desenvolve coordenação motora,,material=Plástico | cor=Vermelho | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 ônibus | ncm=9503.00.98 | dun=2789648417131-5 | produto_mm=280x65x90 | caixa=6un/3.162kg | peso=0.313kg,ESPECIFICA,https://cardosotoys.com.br/topi/produtos/city-driver-vermelho/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7132,City Truck Bombeiro,tópi,RODA LIVRE,,O City Truck Bombeiro é perfeito para crianças que sonham em viver grandes missões de resgate.,,Estimula criatividade e imaginação | Possui som e luz para maior interatividade | Incentiva o brincar ativo | Desenvolve coordenação motora,"Crianças a partir de 3 anos que gostam de caminhões de bombeiro, missões de resgate e brincadeiras com efeitos sonoros e luminosos.",material=Plástico | cor=Vermelho | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 caminhão bombeiro | ncm=9503.00.98 | dun=2789648417132-2 | produto_mm=235x110x130 | caixa=6un/3.018kg | peso=0.352kg,ESPECIFICA,https://cardosotoys.com.br/topi/produtos/city-truck-bombeiro/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7133,City Truck Construção,tópi,RODA LIVRE,,O City Truck Construção é o brinquedo ideal para pequenos construtores que adoram criar cenários de obra cheios de ação.,,Estimula criatividade e imaginação | Possui som e luz para maior interatividade | Incentiva o brincar ativo | Desenvolve coordenação motora,"Crianças a partir de 3 anos que gostam de caminhões de construção, máquinas de obra e brincadeiras com efeitos sonoros e luminosos.",material=Plástico | cor=Amarelo | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 caminhão construção | ncm=9503.00.98 | dun=2789648417133-9 | produto_mm=270x85x140 | caixa=6un/2.976kg | peso=0.257kg,ESPECIFICA,https://cardosotoys.com.br/topi/produtos/city-truck-construcao/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7134,City Truck Reciclagem,tópi,RODA LIVRE,,O City Truck Reciclagem é ideal para crianças que gostam de brincar com caminhões e aprender sobre o cuidado com o meio ambiente de forma lúdica.,,Estimula imaginação e criatividade | Incentiva o brincar educativo | Desenvolve coordenação motora | Visual inspirado em caminhão de reciclagem,"Crianças a partir de 3 anos que gostam de caminhões, temas urbanos e brincadeiras que envolvem organização e cuidado com o ambiente.",material=Plástico | cor=Verde | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 caminhão reciclagem | ncm=9503.00.98 | dun=2789648417134-6 | produto_mm=245x85x115 | caixa=6un/3.018kg | peso=0.31kg,ESPECIFICA,https://cardosotoys.com.br/topi/produtos/city-truck-reciclagem/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7135,Corrida Radical 360°,tópi,RODA LIVRE,,A Corrida Radical 360° é a pista perfeita para crianças que adoram velocidade e desafios emocionantes.,,Estimula coordenação motora | Incentiva imaginação e criatividade | Looping 360° para mais emoção | Fácil montagem,,"material=Plástico | cor=Azul | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 pista
1 carro | ncm=9503.00.80 | dun=2789648417135-3 | produto_mm=335x75x260 | caixa=6un/3.024kg | peso=0.147kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/corrida-radical-360/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7136,Corrida Radical 360° com 2 Loopings,tópi,RODA LIVRE,,A Corrida Radical 360° com 2 Loopings transforma qualquer ambiente em uma pista cheia de adrenalina.,,Dois loopings para emoção em dobro | Estimula coordenação motora | Incentiva imaginação e criatividade | Fácil montagem,"Crianças a partir de 3 anos que adoram pistas de corrida, desafios radicais e brincadeiras cheias de movimento.","material=Plástico | cor=Azul | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 pista
1 carro | ncm=9503.00.80 | dun=2789648417136-0 | produto_mm=530x75x280 | caixa=6un/5.052kg | peso=0.339kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/corrida-radical-360-com-2-loopings/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7137,Corrida Radical Dinossauro,tópi,RODA LIVRE,,A Corrida Radical Dinossauro leva a emoção das pistas para um cenário jurássico cheio de aventura.,,Tema dinossauro que estimula a imaginação | Acompanha lançador para mais emoção | Desenvolve coordenação motora | Incentiva criatividade e brincadeira ativa,"Crianças a partir de 3 anos que gostam de dinossauros, pistas de corrida e brincadeiras cheias de aventura.","material=Plástico | cor=Verde | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 pista
1 carro
1 lançador | ncm=9503.00.80 | dun=2789648417137-7 | produto_mm=350x95x250 | caixa=6un/4.128kg | peso=0.351kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/corrida-radical-dinossauro/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
7138,Estação de Bombeiro,playmi,PLAY&DRIVE,,"A Estação de Bombeiro é um brinquedo completo de roda livre que permite criar cenários de emergência, resgate e ação com muito realismo.",Acompanha 1 carro | Acompanha 23 peças | Acompanha helicóptero | Mapa da cidade,Estimula imaginação com cenários de resgate | Desenvolve coordenação motora grossa | Incentiva criatividade e narrativa | Promove interação e brincadeiras em grupo | Combina estação fixa com veículos móveis,"Crianças + 3 anos que gostam de veículos de emergência, missões de resgate e brincadeiras cheias de ação.","material=Plástico | cor=Vermelho | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 estação
1 carro
1 helicóptero | ncm=9503.00.80 | dun=2789648417138-4 | produto_mm=310x75x240 | caixa=6un/2.928kg | peso=0.213kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/estacao-de-bombeiro/,https://cardosotoys.com.br/playmi/produtos/estacao-de-bombeiro/,CONFIRMADO,CONFIRMADO,PENDENTE,
